timestamp,alpha,beta,theta,diff
2024-11-08|15:42:06.644,0.0783,0.0023,-0.1244,59.0000
2024-11-08|15:42:06.845,0.0814,0.0013,-0.1424,59.0000
2024-11-08|15:42:07.047,0.1471,-0.0052,-0.1614,59.0000
2024-11-08|15:42:07.253,0.2143,-0.0203,-0.1728,59.0000
2024-11-08|15:42:07.458,0.2372,-0.0453,-0.1703,59.0000
2024-11-08|15:42:07.658,0.2372,-0.0453,-0.1703,59.0000
2024-11-08|15:42:07.877,0.2372,-0.0787,-0.1584,59.0000
2024-11-08|15:42:08.081,0.2372,-0.1155,-0.1462,59.0000
2024-11-08|15:42:08.283,0.2372,-0.1478,-0.1384,59.0000
2024-11-08|15:42:08.484,0.2372,-0.1693,-0.1277,59.0000
2024-11-08|15:42:08.686,0.2372,-0.1788,-0.0974,59.0000
2024-11-08|15:42:08.889,0.2372,-0.1803,-0.0377,59.0000
2024-11-08|15:42:09.090,0.2372,-0.1810,0.0369,59.0000
2024-11-08|15:42:09.290,0.2372,-0.1857,0.0999,59.0000
2024-11-08|15:42:09.511,0.2372,-0.1857,0.0999,59.0000
2024-11-08|15:42:09.713,0.2372,-0.1939,0.1372,59.0000
2024-11-08|15:42:09.917,0.2365,-0.2040,0.1502,59.0000
2024-11-08|15:42:10.120,0.2227,-0.2149,0.1500,59.0000
2024-11-08|15:42:10.322,0.2040,-0.2258,0.1469,59.0000
2024-11-08|15:42:10.524,0.2055,-0.2327,0.1445,59.0000
2024-11-08|15:42:10.726,0.2055,-0.2327,0.1445,59.0000
2024-11-08|15:42:10.929,0.1810,-0.2335,0.1411,59.0000
2024-11-08|15:42:11.131,0.1595,-0.2283,0.1340,59.0000
2024-11-08|15:42:11.335,0.1571,-0.2192,0.1230,59.0000
2024-11-08|15:42:11.537,0.1547,-0.2078,0.1114,59.0000
2024-11-08|15:42:11.740,0.1536,-0.1960,0.1022,59.0000
2024-11-08|15:42:11.941,0.1536,-0.1875,0.0933,59.0000
2024-11-08|15:42:12.145,0.1536,-0.1875,0.0933,59.0000
2024-11-08|15:42:12.347,0.1536,-0.1843,0.0756,59.0000
2024-11-08|15:42:12.548,0.1536,-0.1858,0.0371,59.0000
2024-11-08|15:42:12.752,0.1536,-0.1891,-0.0270,59.0000
2024-11-08|15:42:12.954,0.1389,-0.1917,-0.1056,59.0000
2024-11-08|15:42:13.173,0.0627,-0.1941,-0.1723,59.0000
2024-11-08|15:42:13.375,0.0627,-0.1941,-0.1723,59.0000
2024-11-08|15:42:13.577,0.0505,-0.1980,-0.2062,59.0000
2024-11-08|15:42:13.783,0.0628,-0.2031,-0.2155,59.0000
2024-11-08|15:42:13.987,0.0967,-0.2066,-0.2221,59.0000
2024-11-08|15:42:14.191,0.1456,-0.2067,-0.2369,59.0000
2024-11-08|15:42:14.391,0.1747,-0.2028,-0.2589,59.0000
2024-11-08|15:42:14.593,0.1747,-0.2028,-0.2589,59.0000
2024-11-08|15:42:14.794,0.1699,-0.1987,-0.2836,59.0000
2024-11-08|15:42:14.996,0.1698,-0.1971,-0.3077,59.0000
2024-11-08|15:42:15.216,0.1782,-0.1998,-0.3265,59.0000
2024-11-08|15:42:15.421,0.1882,-0.2056,-0.3317,59.0000
2024-11-08|15:42:15.624,0.1936,-0.2110,-0.3167,59.0000
2024-11-08|15:42:15.826,0.1936,-0.2132,-0.2887,59.0000
2024-11-08|15:42:16.028,0.1936,-0.2132,-0.2887,1.0000
2024-11-08|15:42:16.230,0.1978,-0.2120,-0.2602,1.0000
2024-11-08|15:42:16.431,0.1978,-0.2076,-0.2351,1.0000
2024-11-08|15:42:16.635,0.1978,-0.2010,-0.2085,1.0000
2024-11-08|15:42:16.843,0.1978,-0.1945,-0.1779,1.0000
2024-11-08|15:42:17.046,0.1978,-0.1900,-0.1779,1.0000
2024-11-08|15:42:17.249,0.1978,-0.1900,-0.1454,1.0000
2024-11-08|15:42:17.453,0.1965,-0.1856,-0.1093,1.0000
2024-11-08|15:42:17.655,0.1909,-0.1774,-0.0676,1.0000
2024-11-08|15:42:17.875,0.1798,-0.1620,-0.0277,1.0000
2024-11-08|15:42:18.076,0.1700,-0.1409,0.0003,1.0000
2024-11-08|15:42:18.278,0.1210,-0.1193,0.0135,1.0000
2024-11-08|15:42:18.479,0.1210,-0.1193,0.0135,1.0000
2024-11-08|15:42:18.680,0.0916,-0.1028,0.0174,1.0000
2024-11-08|15:42:18.883,0.0841,-0.0925,0.0178,1.0000
2024-11-08|15:42:19.084,0.0726,-0.0858,0.0160,1.0000
2024-11-08|15:42:19.287,0.0153,-0.0792,0.0118,1.0000
2024-11-08|15:42:19.489,-0.0610,-0.0733,0.0081,1.0000
2024-11-08|15:42:19.705,-0.0916,-0.0704,0.0055,1.0000
2024-11-08|15:42:19.924,-0.0916,-0.0704,0.0055,1.0000
2024-11-08|15:42:20.124,-0.1121,-0.0717,-0.0010,1.0000
2024-11-08|15:42:20.326,-0.1121,-0.0757,-0.0187,1.0000
2024-11-08|15:42:20.533,-0.1121,-0.0784,-0.0494,1.0000
2024-11-08|15:42:20.733,-0.1121,-0.0746,-0.0884,1.0000
2024-11-08|15:42:20.933,-0.1076,-0.0629,-0.1351,1.0000
2024-11-08|15:42:21.137,-0.1069,-0.0460,-0.1925,1.0000
2024-11-08|15:42:21.340,-0.0987,-0.0299,-0.2576,1.0000
2024-11-08|15:42:21.541,-0.0987,-0.0299,-0.2576,1.0000
2024-11-08|15:42:21.743,-0.0847,-0.0196,-0.3160,1.0000
2024-11-08|15:42:21.944,-0.1014,-0.0166,-0.3555,1.0000
2024-11-08|15:42:22.149,-0.1368,-0.0191,-0.3771,1.0000
2024-11-08|15:42:22.351,-0.1433,-0.0240,-0.3876,1.0000
2024-11-08|15:42:22.554,-0.1033,-0.0304,-0.3902,1.0000
2024-11-08|15:42:22.756,-0.0215,-0.0387,-0.3902,1.0000
2024-11-08|15:42:22.958,-0.0215,-0.0387,-0.3862,1.0000
2024-11-08|15:42:23.159,0.0400,-0.0473,-0.3807,1.0000
2024-11-08|15:42:23.361,0.0481,-0.0515,-0.3779,1.0000
2024-11-08|15:42:23.564,0.0481,-0.0482,-0.3779,1.0000
2024-11-08|15:42:23.766,0.0488,-0.0405,-0.3779,1.0000
2024-11-08|15:42:23.969,0.0509,-0.0348,-0.3737,1.0000
2024-11-08|15:42:24.171,0.0526,-0.0362,-0.3641,1.0000
2024-11-08|15:42:24.373,0.0526,-0.0362,-0.3641,1.0000
2024-11-08|15:42:24.575,0.0718,-0.0450,-0.3492,1.0000
2024-11-08|15:42:24.777,0.0943,-0.0598,-0.3317,1.0000
2024-11-08|15:42:24.980,0.0938,-0.0815,-0.3173,1.0000
2024-11-08|15:42:25.180,0.0938,-0.1093,-0.3109,1.0000
2024-11-08|15:42:25.385,0.0938,-0.1367,-0.3109,1.0000
2024-11-08|15:42:25.588,0.0938,-0.1367,-0.3109,1.0000
2024-11-08|15:42:25.790,0.0938,-0.1534,-0.3118,1.0000
2024-11-08|15:42:25.992,0.0938,-0.1546,-0.3111,1.0000
2024-11-08|15:42:26.192,0.0938,-0.1442,-0.3116,1.0000
2024-11-08|15:42:26.395,0.0931,-0.1298,-0.3201,1.0000
2024-11-08|15:42:26.597,0.0931,-0.1298,-0.3201,1.0000
2024-11-08|15:42:26.800,0.0913,-0.1167,-0.3393,1.0000
2024-11-08|15:42:27.006,0.0701,-0.1094,-0.3609,1.0000
2024-11-08|15:42:27.213,0.0314,-0.1117,-0.3711,1.0000
2024-11-08|15:42:27.414,0.0163,-0.1226,-0.3614,1.0000
2024-11-08|15:42:27.615,0.0033,-0.1348,-0.3389,1.0000
2024-11-08|15:42:27.816,0.0033,-0.1348,-0.3389,1.0000
2024-11-08|15:42:28.020,-0.0159,-0.1381,-0.3131,1.0000
2024-11-08|15:42:28.224,0.0347,-0.1317,-0.2817,1.0000
2024-11-08|15:42:28.426,0.1131,-0.1237,-0.2401,1.0000
2024-11-08|15:42:28.626,0.1626,-0.1192,-0.1949,1.0000
2024-11-08|15:42:28.829,0.1920,-0.1172,-0.1587,1.0000
2024-11-08|15:42:29.031,0.1920,-0.1172,-0.1587,1.0000
2024-11-08|15:42:29.233,0.1922,-0.1141,-0.1386,1.0000
2024-11-08|15:42:29.438,0.1922,-0.1112,-0.1309,1.0000
2024-11-08|15:42:29.639,0.1922,-0.1126,-0.1287,1.0000
2024-11-08|15:42:29.842,0.1922,-0.1193,-0.1295,1.0000
2024-11-08|15:42:30.042,0.1922,-0.1269,-0.1361,1.0000
2024-11-08|15:42:30.244,0.1922,-0.1305,-0.1513,1.0000
2024-11-08|15:42:30.460,0.1922,-0.1305,-0.1513,1.0000
2024-11-08|15:42:30.663,0.1922,-0.1284,-0.1758,1.0000
2024-11-08|15:42:30.865,0.1922,-0.1209,-0.2069,1.0000
2024-11-08|15:42:31.066,0.1922,-0.1100,-0.2397,1.0000
2024-11-08|15:42:31.271,0.2157,-0.1010,-0.2675,1.0000
2024-11-08|15:42:31.475,0.2630,-0.1014,-0.2854,1.0000
2024-11-08|15:42:31.676,0.2630,-0.1014,-0.2854,1.0000
2024-11-08|15:42:31.877,0.2984,-0.1127,-0.2974,1.0000
2024-11-08|15:42:32.080,0.3294,-0.1273,-0.3089,1.0000
2024-11-08|15:42:32.281,0.3455,-0.1361,-0.3148,1.0000
2024-11-08|15:42:32.481,0.3340,-0.1368,-0.3038,1.0000
2024-11-08|15:42:32.686,0.3340,-0.1368,-0.3038,1.0000
2024-11-08|15:42:32.890,0.2907,-0.1332,-0.2753,1.0000
2024-11-08|15:42:33.092,0.2555,-0.1277,-0.2426,1.0000
2024-11-08|15:42:33.293,0.2417,-0.1207,-0.2133,1.0000
2024-11-08|15:42:33.495,0.2331,-0.1144,-0.1822,1.0000
2024-11-08|15:42:33.701,0.2268,-0.1126,-0.1442,1.0000
2024-11-08|15:42:33.900,0.2233,-0.1157,-0.1442,1.0000
2024-11-08|15:42:34.103,0.2233,-0.1157,-0.1038,1.0000
2024-11-08|15:42:34.305,0.2256,-0.1201,-0.0664,1.0000
2024-11-08|15:42:34.506,0.2279,-0.1229,-0.0296,1.0000
2024-11-08|15:42:34.708,0.2283,-0.1234,0.0106,1.0000
2024-11-08|15:42:34.909,0.2265,-0.1196,0.0505,1.0000
2024-11-08|15:42:35.113,0.2265,-0.1196,0.0505,1.0000
2024-11-08|15:42:35.314,0.2257,-0.1077,0.0784,1.0000
2024-11-08|15:42:35.517,0.2191,-0.0876,0.0877,1.0000
2024-11-08|15:42:35.721,0.1951,-0.0649,0.0828,1.0000
2024-11-08|15:42:35.924,0.1797,-0.0459,0.0758,1.0000
2024-11-08|15:42:36.128,0.1944,-0.0338,0.0770,1.0000
2024-11-08|15:42:36.331,0.1944,-0.0338,0.0770,1.0000
2024-11-08|15:42:36.537,0.1805,-0.0290,0.0867,1.0000
2024-11-08|15:42:36.739,0.1745,-0.0308,0.1005,1.0000
2024-11-08|15:42:36.942,0.1936,-0.0355,0.1160,1.0000
2024-11-08|15:42:37.145,0.2289,-0.0381,0.1313,1.0000
2024-11-08|15:42:37.347,0.2407,-0.0368,0.1429,1.0000
2024-11-08|15:42:37.549,0.2407,-0.0343,0.1469,1.0000
2024-11-08|15:42:37.751,0.2407,-0.0343,0.1469,1.0000
2024-11-08|15:42:37.953,0.2407,-0.0355,0.1414,1.0000
2024-11-08|15:42:38.157,0.2407,-0.0426,0.1248,1.0000
2024-11-08|15:42:38.357,0.2407,-0.0539,0.0961,1.0000
2024-11-08|15:42:38.560,0.2407,-0.0671,0.0572,1.0000
2024-11-08|15:42:38.763,0.2407,-0.0671,0.0572,1.0000
2024-11-08|15:42:38.965,0.2407,-0.0826,0.0183,1.0000
2024-11-08|15:42:39.172,0.2407,-0.1037,-0.0092,1.0000
2024-11-08|15:42:39.371,0.2407,-0.1326,-0.0268,1.0000
2024-11-08|15:42:39.574,0.2393,-0.1650,-0.0479,1.0000
2024-11-08|15:42:39.776,0.2357,-0.1912,-0.0833,1.0000
2024-11-08|15:42:39.979,0.2357,-0.1912,-0.0833,1.0000
2024-11-08|15:42:40.181,0.2040,-0.2047,-0.1315,1.0000
2024-11-08|15:42:40.383,0.1457,-0.2068,-0.1854,1.0000
2024-11-08|15:42:40.587,0.1062,-0.2051,-0.2460,1.0000
2024-11-08|15:42:40.788,0.0735,-0.2051,-0.3227,1.0000
2024-11-08|15:42:40.990,-0.0027,-0.2070,-0.4163,1.0000
2024-11-08|15:42:41.191,-0.0027,-0.2070,-0.4163,1.0000
2024-11-08|15:42:41.392,-0.1444,-0.2089,-0.4985,1.0000
2024-11-08|15:42:41.594,-0.2764,-0.2094,-0.5230,1.0000
2024-11-08|15:42:41.797,-0.3508,-0.2085,-0.4832,1.0000
2024-11-08|15:42:42.000,-0.4154,-0.2087,-0.4217,1.0000
2024-11-08|15:42:42.220,-0.4381,-0.2129,-0.3710,1.0000
2024-11-08|15:42:42.424,-0.4618,-0.2214,-0.3405,1.0000
2024-11-08|15:42:42.628,-0.4618,-0.2214,-0.3405,1.0000
2024-11-08|15:42:42.833,-0.5192,-0.2291,-0.3287,1.0000
2024-11-08|15:42:43.038,-0.5532,-0.2304,-0.3297,1.0000
2024-11-08|15:42:43.239,-0.5380,-0.2259,-0.3367,1.0000
2024-11-08|15:42:43.441,-0.4431,-0.2200,-0.3451,1.0000
2024-11-08|15:42:43.643,-0.3144,-0.2137,-0.3535,1.0000
2024-11-08|15:42:43.846,-0.3144,-0.2137,-0.3535,1.0000
2024-11-08|15:42:44.046,-0.2277,-0.2061,-0.3638,1.0000
2024-11-08|15:42:44.249,-0.1689,-0.1990,-0.3764,1.0000
2024-11-08|15:42:44.455,-0.1263,-0.1974,-0.3902,1.0000
2024-11-08|15:42:44.655,-0.1148,-0.2030,-0.4056,1.0000
2024-11-08|15:42:44.859,-0.1124,-0.2124,-0.4276,1.0000
2024-11-08|15:42:45.061,-0.1124,-0.2124,-0.4276,1.0000
2024-11-08|15:42:45.263,-0.1084,-0.2207,-0.4620,1.0000
2024-11-08|15:42:45.465,-0.0693,-0.2269,-0.5108,1.0000
2024-11-08|15:42:45.666,-0.0355,-0.2305,-0.5648,1.0000
2024-11-08|15:42:45.867,-0.0288,-0.2304,-0.6094,2.0000
2024-11-08|15:42:46.072,-0.0279,-0.2263,-0.6344,2.0000
2024-11-08|15:42:46.276,-0.0279,-0.2208,-0.6344,2.0000
2024-11-08|15:42:46.478,-0.0279,-0.2208,-0.6430,2.0000
2024-11-08|15:42:46.680,-0.0279,-0.2168,-0.6439,2.0000
2024-11-08|15:42:46.884,-0.0279,-0.2141,-0.6422,2.0000
2024-11-08|15:42:47.087,-0.0279,-0.2086,-0.6328,2.0000
2024-11-08|15:42:47.290,-0.0279,-0.1974,-0.6104,2.0000
2024-11-08|15:42:47.496,-0.0428,-0.1806,-0.5773,2.0000
2024-11-08|15:42:47.699,-0.1026,-0.1623,-0.5773,2.0000
2024-11-08|15:42:47.917,-0.1026,-0.1623,-0.5435,2.0000
2024-11-08|15:42:48.118,-0.1177,-0.1484,-0.5134,2.0000
2024-11-08|15:42:48.326,-0.0829,-0.1428,-0.4795,2.0000
2024-11-08|15:42:48.539,-0.0610,-0.1443,-0.4323,2.0000
2024-11-08|15:42:48.742,-0.0283,-0.1462,-0.3776,2.0000
2024-11-08|15:42:48.944,-0.0009,-0.1417,-0.3290,2.0000
2024-11-08|15:42:49.145,0.0124,-0.1302,-0.2947,2.0000
2024-11-08|15:42:49.348,0.0124,-0.1302,-0.2947,2.0000
2024-11-08|15:42:49.551,0.0201,-0.1177,-0.2738,2.0000
2024-11-08|15:42:49.753,0.0454,-0.1082,-0.2614,2.0000
2024-11-08|15:42:49.955,0.0763,-0.0992,-0.2524,2.0000
2024-11-08|15:42:50.157,0.0746,-0.0871,-0.2410,2.0000
2024-11-08|15:42:50.377,0.0725,-0.0734,-0.2199,2.0000
2024-11-08|15:42:50.580,0.0725,-0.0734,-0.2199,2.0000
2024-11-08|15:42:50.783,0.0750,-0.0655,-0.1898,2.0000
2024-11-08|15:42:50.986,0.0956,-0.0684,-0.1599,2.0000
2024-11-08|15:42:51.189,0.1702,-0.0806,-0.1399,2.0000
2024-11-08|15:42:51.391,0.2174,-0.0965,-0.1309,2.0000
2024-11-08|15:42:51.591,0.2281,-0.1093,-0.1286,2.0000
2024-11-08|15:42:51.795,0.2281,-0.1093,-0.1286,2.0000
2024-11-08|15:42:51.996,0.2281,-0.1150,-0.1293,2.0000
2024-11-08|15:42:52.198,0.2281,-0.1126,-0.1341,2.0000
2024-11-08|15:42:52.402,0.2321,-0.1060,-0.1426,2.0000
2024-11-08|15:42:52.606,0.2423,-0.1018,-0.1462,2.0000
2024-11-08|15:42:52.806,0.2423,-0.1018,-0.1462,2.0000
2024-11-08|15:42:53.009,0.2587,-0.1051,-0.1364,2.0000
2024-11-08|15:42:53.210,0.2633,-0.1143,-0.1146,2.0000
2024-11-08|15:42:53.413,0.2646,-0.1241,-0.0901,2.0000
2024-11-08|15:42:53.614,0.2646,-0.1311,-0.0708,2.0000
2024-11-08|15:42:53.818,0.2453,-0.1351,-0.0605,2.0000
2024-11-08|15:42:54.019,0.2453,-0.1351,-0.0605,2.0000
2024-11-08|15:42:54.223,0.2160,-0.1343,-0.0643,2.0000
2024-11-08|15:42:54.424,0.2065,-0.1254,-0.0830,2.0000
2024-11-08|15:42:54.643,0.2065,-0.1100,-0.1061,2.0000
2024-11-08|15:42:54.845,0.2099,-0.0974,-0.1151,2.0000
2024-11-08|15:42:55.050,0.2087,-0.0940,-0.1038,2.0000
2024-11-08|15:42:55.251,0.1752,-0.0974,-0.0824,2.0000
2024-11-08|15:42:55.454,0.1752,-0.0974,-0.0824,2.0000
2024-11-08|15:42:55.655,0.1070,-0.1012,-0.0658,2.0000
2024-11-08|15:42:55.873,0.0759,-0.1046,-0.0602,2.0000
2024-11-08|15:42:56.076,0.0700,-0.1107,-0.0661,2.0000
2024-11-08|15:42:56.276,0.0721,-0.1191,-0.0838,2.0000
2024-11-08|15:42:56.478,0.0709,-0.1245,-0.1125,2.0000
2024-11-08|15:42:56.680,0.0507,-0.1216,-0.1450,2.0000
2024-11-08|15:42:56.883,0.0507,-0.1216,-0.1450,2.0000
2024-11-08|15:42:57.085,0.0070,-0.1115,-0.1690,2.0000
2024-11-08|15:42:57.286,-0.0497,-0.1002,-0.1736,2.0000
2024-11-08|15:42:57.493,-0.0645,-0.0944,-0.1568,2.0000
2024-11-08|15:42:57.695,-0.0368,-0.0979,-0.1243,2.0000
2024-11-08|15:42:57.897,-0.0368,-0.0979,-0.1243,2.0000
2024-11-08|15:42:58.099,-0.0099,-0.1121,-0.0885,2.0000
2024-11-08|15:42:58.303,-0.0021,-0.1328,-0.0636,2.0000
2024-11-08|15:42:58.509,0.0020,-0.1515,-0.0581,2.0000
2024-11-08|15:42:58.711,0.0109,-0.1594,-0.0680,2.0000
2024-11-08|15:42:58.914,0.0602,-0.1555,-0.0808,2.0000
2024-11-08|15:42:59.117,0.0602,-0.1555,-0.0808,2.0000
2024-11-08|15:42:59.317,0.1294,-0.1469,-0.0844,2.0000
2024-11-08|15:42:59.519,0.1476,-0.1416,-0.0774,2.0000
2024-11-08|15:42:59.723,0.1606,-0.1413,-0.0659,2.0000
2024-11-08|15:42:59.925,0.1705,-0.1424,-0.0554,2.0000
2024-11-08|15:43:00.127,0.1705,-0.1408,-0.0491,2.0000
2024-11-08|15:43:00.330,0.1705,-0.1359,-0.0478,2.0000
2024-11-08|15:43:00.533,0.1705,-0.1359,-0.0478,2.0000
2024-11-08|15:43:00.735,0.1705,-0.1298,-0.0511,2.0000
2024-11-08|15:43:00.953,0.1705,-0.1250,-0.0581,2.0000
2024-11-08|15:43:01.155,0.1705,-0.1224,-0.0704,2.0000
2024-11-08|15:43:01.357,0.1609,-0.1211,-0.0893,2.0000
2024-11-08|15:43:01.559,0.1333,-0.1188,-0.1113,2.0000
2024-11-08|15:43:01.762,0.1333,-0.1188,-0.1113,2.0000
2024-11-08|15:43:01.964,0.1293,-0.1140,-0.1285,2.0000
2024-11-08|15:43:02.166,0.1297,-0.1077,-0.1351,2.0000
2024-11-08|15:43:02.367,0.1330,-0.1029,-0.1354,2.0000
2024-11-08|15:43:02.570,0.1342,-0.1004,-0.1376,2.0000
2024-11-08|15:43:02.773,0.1117,-0.0966,-0.1465,2.0000
2024-11-08|15:43:02.974,0.1117,-0.0966,-0.1465,2.0000
2024-11-08|15:43:03.176,0.0461,-0.0871,-0.1604,2.0000
2024-11-08|15:43:03.380,-0.0135,-0.0726,-0.1754,2.0000
2024-11-08|15:43:03.584,-0.0194,-0.0570,-0.1898,2.0000
2024-11-08|15:43:03.785,0.0212,-0.0427,-0.2029,2.0000
2024-11-08|15:43:03.988,0.0524,-0.0301,-0.2153,2.0000
2024-11-08|15:43:04.190,0.0524,-0.0301,-0.2153,2.0000
2024-11-08|15:43:04.393,0.0473,-0.0205,-0.2285,2.0000
2024-11-08|15:43:04.597,0.0442,-0.0153,-0.2412,2.0000
2024-11-08|15:43:04.798,0.0442,-0.0144,-0.2460,2.0000
2024-11-08|15:43:04.998,0.0442,-0.0165,-0.2381,2.0000
2024-11-08|15:43:05.201,0.0442,-0.0216,-0.2241,2.0000
2024-11-08|15:43:05.403,0.0442,-0.0309,-0.2160,2.0000
2024-11-08|15:43:05.604,0.0442,-0.0309,-0.2160,2.0000
2024-11-08|15:43:05.807,0.0442,-0.0445,-0.2176,2.0000
2024-11-08|15:43:06.009,0.0442,-0.0596,-0.2231,2.0000
2024-11-08|15:43:06.211,0.0442,-0.0747,-0.2280,2.0000
2024-11-08|15:43:06.415,0.0393,-0.0890,-0.2361,2.0000
2024-11-08|15:43:06.617,0.0266,-0.1010,-0.2525,2.0000
2024-11-08|15:43:06.820,0.0266,-0.1010,-0.2525,2.0000
2024-11-08|15:43:07.021,0.0158,-0.1069,-0.2757,2.0000
2024-11-08|15:43:07.224,-0.0005,-0.1059,-0.2992,2.0000
2024-11-08|15:43:07.425,-0.0178,-0.1044,-0.3175,2.0000
2024-11-08|15:43:07.627,-0.0523,-0.1114,-0.3303,2.0000
2024-11-08|15:43:07.828,-0.1171,-0.1296,-0.3303,2.0000
2024-11-08|15:43:08.031,-0.1171,-0.1296,-0.3403,2.0000
2024-11-08|15:43:08.234,-0.0925,-0.1512,-0.3543,2.0000
2024-11-08|15:43:08.436,0.0100,-0.1653,-0.3808,2.0000
2024-11-08|15:43:08.640,0.0659,-0.1670,-0.4218,2.0000
2024-11-08|15:43:08.839,0.0748,-0.1593,-0.4680,2.0000
2024-11-08|15:43:09.041,0.0748,-0.1593,-0.4680,2.0000
2024-11-08|15:43:09.244,0.0732,-0.1480,-0.5018,2.0000
2024-11-08|15:43:09.446,0.0548,-0.1353,-0.5167,2.0000
2024-11-08|15:43:09.648,0.0403,-0.1209,-0.5241,2.0000
2024-11-08|15:43:09.852,0.0387,-0.1061,-0.5343,2.0000
2024-11-08|15:43:10.055,0.0387,-0.0947,-0.5369,2.0000
2024-11-08|15:43:10.257,0.0387,-0.0907,-0.5149,2.0000
2024-11-08|15:43:10.460,0.0387,-0.0907,-0.5149,2.0000
2024-11-08|15:43:10.663,0.0387,-0.0965,-0.4673,2.0000
2024-11-08|15:43:10.864,0.0387,-0.1104,-0.4082,2.0000
2024-11-08|15:43:11.066,0.0754,-0.1239,-0.3468,2.0000
2024-11-08|15:43:11.268,0.1061,-0.1241,-0.2874,2.0000
2024-11-08|15:43:11.472,0.1215,-0.1065,-0.2363,2.0000
2024-11-08|15:43:11.689,0.1286,-0.0823,-0.1995,2.0000
2024-11-08|15:43:11.892,0.1286,-0.0823,-0.1995,2.0000
2024-11-08|15:43:12.097,0.1303,-0.0664,-0.1771,2.0000
2024-11-08|15:43:12.301,0.1153,-0.0645,-0.1608,2.0000
2024-11-08|15:43:12.501,0.0573,-0.0719,-0.1441,2.0000
2024-11-08|15:43:12.704,-0.0049,-0.0796,-0.1276,2.0000
2024-11-08|15:43:12.908,-0.0049,-0.0796,-0.1276,2.0000
2024-11-08|15:43:13.110,0.0169,-0.0822,-0.1136,2.0000
2024-11-08|15:43:13.311,0.1667,-0.0790,-0.0996,2.0000
2024-11-08|15:43:13.512,0.2826,-0.0708,-0.0831,2.0000
2024-11-08|15:43:13.714,0.3271,-0.0580,-0.0692,2.0000
2024-11-08|15:43:13.916,0.3460,-0.0432,-0.0652,2.0000
2024-11-08|15:43:14.120,0.3495,-0.0305,-0.0727,2.0000
2024-11-08|15:43:14.324,0.3495,-0.0305,-0.0727,2.0000
2024-11-08|15:43:14.527,0.3529,-0.0249,-0.0875,2.0000
2024-11-08|15:43:14.728,0.3540,-0.0296,-0.1064,2.0000
2024-11-08|15:43:14.935,0.3524,-0.0466,-0.1283,2.0000
2024-11-08|15:43:15.139,0.3443,-0.0749,-0.1487,2.0000
2024-11-08|15:43:15.342,0.3307,-0.1079,-0.1608,2.0000
2024-11-08|15:43:15.546,0.3208,-0.1346,-0.1619,2.0000
2024-11-08|15:43:15.747,0.3208,-0.1346,-0.1619,2.0000
2024-11-08|15:43:15.952,0.3162,-0.1466,-0.1572,3.0000
2024-11-08|15:43:16.148,0.3337,-0.1430,-0.1457,3.0000
2024-11-08|15:43:16.352,0.3530,-0.1301,-0.1156,3.0000
2024-11-08|15:43:16.553,0.3642,-0.1168,-0.0654,3.0000
2024-11-08|15:43:16.756,0.3670,-0.1107,-0.0139,3.0000
2024-11-08|15:43:16.957,0.3649,-0.1150,-0.0139,3.0000
2024-11-08|15:43:17.161,0.3649,-0.1150,0.0196,3.0000
2024-11-08|15:43:17.364,0.3141,-0.1263,0.0315,3.0000
2024-11-08|15:43:17.566,0.2085,-0.1356,0.0331,3.0000
2024-11-08|15:43:17.771,0.1122,-0.1350,0.0354,3.0000
2024-11-08|15:43:17.973,0.1193,-0.1232,0.0487,3.0000
2024-11-08|15:43:18.177,0.1438,-0.1081,0.0718,3.0000
2024-11-08|15:43:18.381,0.1438,-0.1081,0.0718,3.0000
2024-11-08|15:43:18.586,0.1603,-0.0965,0.1037,3.0000
2024-11-08|15:43:18.786,0.1603,-0.0814,0.1195,3.0000
2024-11-08|15:43:18.990,0.1553,-0.0667,0.1353,3.0000
2024-11-08|15:43:19.191,0.1448,-0.0536,0.1515,3.0000
2024-11-08|15:43:19.394,0.1359,-0.0426,0.1515,3.0000
2024-11-08|15:43:19.597,0.1359,-0.0426,0.1671,3.0000
2024-11-08|15:43:19.799,0.1326,-0.0359,0.1770,3.0000
2024-11-08|15:43:20.000,0.1719,-0.0277,0.1756,3.0000
2024-11-08|15:43:20.201,0.1639,-0.0133,0.1286,3.0000
2024-11-08|15:43:20.403,0.1297,0.0064,0.0625,3.0000
2024-11-08|15:43:20.606,0.1297,0.0064,0.0625,3.0000
2024-11-08|15:43:20.808,0.1174,0.0267,0.0099,3.0000
2024-11-08|15:43:21.009,0.1516,0.0434,0.0085,3.0000
2024-11-08|15:43:21.211,0.2193,0.0519,0.0524,3.0000
2024-11-08|15:43:21.411,0.2425,0.0506,0.1039,3.0000
2024-11-08|15:43:21.614,0.2425,0.0404,0.1284,3.0000
2024-11-08|15:43:21.818,0.2425,0.0404,0.1284,3.0000
2024-11-08|15:43:22.019,0.2425,0.0274,0.1215,3.0000
2024-11-08|15:43:22.225,0.1367,0.0177,0.0854,3.0000
2024-11-08|15:43:22.426,0.1367,-0.0056,0.0687,3.0000
2024-11-08|15:43:22.627,0.1367,-0.0270,0.0551,3.0000
2024-11-08|15:43:22.829,0.1367,-0.0463,0.0476,3.0000
2024-11-08|15:43:23.032,0.1421,-0.0633,0.0469,3.0000
2024-11-08|15:43:23.249,0.1421,-0.0633,0.0469,3.0000
