timestamp,alpha,beta,theta,diff
2024-11-08|16:29:21.040,0.3874,0.0625,-0.3773,7.0000
2024-11-08|16:29:21.243,0.3847,0.0588,-0.3856,7.0000
2024-11-08|16:29:21.446,0.3861,0.0589,-0.3907,7.0000
2024-11-08|16:29:21.648,0.3888,0.0603,-0.3687,7.0000
2024-11-08|16:29:21.850,0.3955,0.0603,-0.3106,7.0000
2024-11-08|16:29:22.051,0.3955,0.0577,-0.3106,7.0000
2024-11-08|16:29:22.255,0.3966,0.0481,-0.2377,7.0000
2024-11-08|16:29:22.458,0.3963,0.0339,-0.1781,7.0000
2024-11-08|16:29:22.661,0.3813,0.0195,-0.1404,7.0000
2024-11-08|16:29:22.879,0.3519,0.0075,-0.1209,7.0000
2024-11-08|16:29:23.081,0.3167,-0.0072,-0.1115,7.0000
2024-11-08|16:29:23.285,0.3079,-0.0310,-0.1047,7.0000
2024-11-08|16:29:23.487,0.2855,-0.0310,-0.0967,7.0000
2024-11-08|16:29:23.690,0.2855,-0.0632,-0.0967,7.0000
2024-11-08|16:29:23.909,0.2831,-0.0888,-0.0851,7.0000
2024-11-08|16:29:24.110,0.2885,-0.0911,-0.0684,7.0000
2024-11-08|16:29:24.313,0.2885,-0.0729,-0.0461,7.0000
2024-11-08|16:29:24.514,0.2885,-0.0519,-0.0202,7.0000
2024-11-08|16:29:24.716,0.2885,-0.0423,0.0063,7.0000
2024-11-08|16:29:24.917,0.2789,-0.0441,0.0313,7.0000
2024-11-08|16:29:25.120,0.2789,-0.0441,0.0313,7.0000
2024-11-08|16:29:25.323,0.2378,-0.0483,0.0476,7.0000
2024-11-08|16:29:25.526,0.2139,-0.0451,0.0490,7.0000
2024-11-08|16:29:25.728,0.1885,-0.0327,0.0342,7.0000
2024-11-08|16:29:25.929,0.1668,-0.0181,0.0107,7.0000
2024-11-08|16:29:26.132,0.1528,-0.0088,-0.0116,7.0000
2024-11-08|16:29:26.335,0.1403,-0.0063,-0.0290,7.0000
2024-11-08|16:29:26.536,0.1403,-0.0063,-0.0290,7.0000
2024-11-08|16:29:26.739,0.1323,-0.0055,-0.0461,7.0000
2024-11-08|16:29:26.942,0.1292,-0.0005,-0.0653,7.0000
2024-11-08|16:29:27.144,0.1319,0.0090,-0.0853,7.0000
2024-11-08|16:29:27.346,0.1457,0.0164,-0.1018,7.0000
2024-11-08|16:29:27.546,0.1391,0.0170,-0.1174,7.0000
2024-11-08|16:29:27.748,0.1391,0.0170,-0.1174,7.0000
2024-11-08|16:29:27.950,0.1017,0.0149,-0.1386,7.0000
2024-11-08|16:29:28.153,0.0810,0.0195,-0.1652,7.0000
2024-11-08|16:29:28.356,0.0937,0.0353,-0.1843,7.0000
2024-11-08|16:29:28.557,0.1382,0.0580,-0.1858,7.0000
2024-11-08|16:29:28.760,0.1842,0.0797,-0.1767,7.0000
2024-11-08|16:29:28.964,0.1949,0.0797,-0.1722,7.0000
2024-11-08|16:29:29.167,0.1949,0.0957,-0.1722,7.0000
2024-11-08|16:29:29.370,0.1950,0.1045,-0.1739,7.0000
2024-11-08|16:29:29.572,0.1955,0.1078,-0.1683,7.0000
2024-11-08|16:29:29.775,0.1955,0.1078,-0.1482,7.0000
2024-11-08|16:29:29.977,0.1955,0.1078,-0.1204,7.0000
2024-11-08|16:29:30.180,0.1955,0.1056,-0.1204,7.0000
2024-11-08|16:29:30.380,0.1955,0.0995,-0.0970,7.0000
2024-11-08|16:29:30.583,0.1955,0.0875,-0.0850,7.0000
2024-11-08|16:29:30.786,0.1955,0.0699,-0.0806,7.0000
2024-11-08|16:29:30.987,0.1936,0.0502,-0.0761,7.0000
2024-11-08|16:29:31.192,0.1926,0.0322,-0.0658,7.0000
2024-11-08|16:29:31.395,0.1957,0.0322,-0.0515,7.0000
2024-11-08|16:29:31.613,0.1957,0.0156,-0.0515,7.0000
2024-11-08|16:29:31.815,0.2063,-0.0029,-0.0437,7.0000
2024-11-08|16:29:32.016,0.2219,-0.0237,-0.0547,7.0000
2024-11-08|16:29:32.217,0.2454,-0.0424,-0.0899,7.0000
2024-11-08|16:29:32.419,0.2632,-0.0555,-0.1416,7.0000
2024-11-08|16:29:32.623,0.2535,-0.0555,-0.1917,7.0000
2024-11-08|16:29:32.825,0.2535,-0.0636,-0.1917,7.0000
2024-11-08|16:29:33.026,0.1948,-0.0685,-0.2284,7.0000
2024-11-08|16:29:33.228,0.1132,-0.0690,-0.2597,7.0000
2024-11-08|16:29:33.430,0.0927,-0.0630,-0.2949,7.0000
2024-11-08|16:29:33.631,0.0996,-0.0518,-0.3178,7.0000
2024-11-08|16:29:33.834,0.0996,-0.0381,-0.2976,7.0000
2024-11-08|16:29:34.035,0.1236,-0.0381,-0.2336,7.0000
2024-11-08|16:29:34.236,0.1236,-0.0229,-0.2336,7.0000
2024-11-08|16:29:34.440,0.1400,-0.0066,-0.1605,7.0000
2024-11-08|16:29:34.642,0.1400,0.0094,-0.1028,7.0000
2024-11-08|16:29:34.843,0.1400,0.0223,-0.0689,7.0000
2024-11-08|16:29:35.048,0.1400,0.0301,-0.0538,7.0000
2024-11-08|16:29:35.251,0.1405,0.0321,-0.0480,7.0000
2024-11-08|16:29:35.452,0.1405,0.0321,-0.0480,7.0000
2024-11-08|16:29:35.654,0.1455,0.0276,-0.0430,7.0000
2024-11-08|16:29:35.855,0.1512,0.0168,-0.0379,7.0000
2024-11-08|16:29:36.058,0.1513,0.0045,-0.0355,7.0000
2024-11-08|16:29:36.260,0.1468,-0.0027,-0.0355,7.0000
2024-11-08|16:29:36.463,0.1394,-0.0022,-0.0332,7.0000
2024-11-08|16:29:36.667,0.1394,-0.0022,-0.0332,7.0000
2024-11-08|16:29:36.869,0.1481,0.0013,-0.0239,7.0000
2024-11-08|16:29:37.069,0.1883,0.0034,-0.0077,7.0000
2024-11-08|16:29:37.271,0.1985,0.0068,0.0078,7.0000
2024-11-08|16:29:37.473,0.1913,0.0165,0.0118,7.0000
2024-11-08|16:29:37.676,0.1863,0.0306,-0.0009,7.0000
2024-11-08|16:29:37.879,0.1819,0.0413,-0.0270,7.0000
2024-11-08|16:29:38.082,0.1819,0.0413,-0.0270,7.0000
2024-11-08|16:29:38.284,0.1662,0.0430,-0.0594,7.0000
2024-11-08|16:29:38.501,0.1599,0.0349,-0.0887,7.0000
2024-11-08|16:29:38.702,0.1599,0.0216,-0.1117,7.0000
2024-11-08|16:29:38.904,0.1599,0.0117,-0.1244,7.0000
2024-11-08|16:29:39.106,0.1599,0.0129,-0.1221,7.0000
2024-11-08|16:29:39.308,0.1599,0.0129,-0.1221,7.0000
2024-11-08|16:29:39.508,0.1551,0.0246,-0.1042,7.0000
2024-11-08|16:29:39.712,0.1214,0.0367,-0.0800,7.0000
2024-11-08|16:29:39.913,0.0784,0.0405,-0.0633,7.0000
2024-11-08|16:29:40.116,0.0812,0.0364,-0.0608,7.0000
2024-11-08|16:29:40.316,0.1142,0.0321,-0.0713,7.0000
2024-11-08|16:29:40.518,0.1142,0.0321,-0.0713,7.0000
2024-11-08|16:29:40.722,0.1576,0.0329,-0.0926,7.0000
2024-11-08|16:29:40.925,0.1400,0.0364,-0.1225,7.0000
2024-11-08|16:29:41.125,0.0752,0.0350,-0.1562,7.0000
2024-11-08|16:29:41.327,0.0784,0.0265,-0.1829,7.0000
2024-11-08|16:29:41.530,0.0963,0.0134,-0.1870,7.0000
2024-11-08|16:29:41.732,0.0963,0.0134,-0.1870,7.0000
2024-11-08|16:29:41.950,0.1020,0.0028,-0.1628,7.0000
2024-11-08|16:29:42.151,0.1057,0.0012,-0.1133,7.0000
2024-11-08|16:29:42.353,0.1061,0.0091,-0.0510,7.0000
2024-11-08|16:29:42.556,0.1061,0.0179,0.0033,7.0000
2024-11-08|16:29:42.757,0.1003,0.0174,0.0347,7.0000
2024-11-08|16:29:42.958,0.1004,0.0041,0.0405,7.0000
2024-11-08|16:29:43.161,0.1004,0.0041,0.0405,7.0000
2024-11-08|16:29:43.365,0.1036,-0.0165,0.0312,7.0000
2024-11-08|16:29:43.569,0.1042,-0.0363,0.0230,7.0000
2024-11-08|16:29:43.772,0.1082,-0.0522,0.0225,7.0000
2024-11-08|16:29:43.976,0.1082,-0.0674,0.0248,7.0000
2024-11-08|16:29:44.177,0.1082,-0.0847,0.0241,7.0000
2024-11-08|16:29:44.381,0.1082,-0.0847,0.0241,7.0000
2024-11-08|16:29:44.583,0.0809,-0.1042,0.0180,7.0000
2024-11-08|16:29:44.785,0.0432,-0.1187,0.0080,7.0000
2024-11-08|16:29:44.989,0.0217,-0.1198,-0.0059,7.0000
2024-11-08|16:29:45.191,-0.0026,-0.1053,-0.0279,7.0000
2024-11-08|16:29:45.395,0.0160,-0.0847,-0.0644,7.0000
2024-11-08|16:29:45.596,0.0160,-0.0847,-0.0644,8.0000
2024-11-08|16:29:45.799,0.0730,-0.0694,-0.1221,8.0000
2024-11-08|16:29:46.001,0.1354,-0.0607,-0.2042,8.0000
2024-11-08|16:29:46.204,0.1892,-0.0509,-0.3021,8.0000
2024-11-08|16:29:46.406,0.2134,-0.0326,-0.3954,8.0000
2024-11-08|16:29:46.608,0.2091,-0.0060,-0.4585,8.0000
2024-11-08|16:29:46.811,0.2057,-0.0060,-0.4854,8.0000
2024-11-08|16:29:47.012,0.2057,0.0232,-0.4854,8.0000
2024-11-08|16:29:47.215,0.2083,0.0480,-0.4962,8.0000
2024-11-08|16:29:47.417,0.2154,0.0646,-0.5031,8.0000
2024-11-08|16:29:47.618,0.2437,0.0735,-0.4998,8.0000
2024-11-08|16:29:47.819,0.2652,0.0781,-0.4654,8.0000
2024-11-08|16:29:48.021,0.2749,0.0781,-0.4654,8.0000
2024-11-08|16:29:48.241,0.2749,0.0818,-0.3850,8.0000
2024-11-08|16:29:48.443,0.2749,0.0849,-0.2701,8.0000
2024-11-08|16:29:48.645,0.2749,0.0843,-0.1523,8.0000
2024-11-08|16:29:48.850,0.2749,0.0774,-0.0597,8.0000
2024-11-08|16:29:49.055,0.2749,0.0649,-0.0016,8.0000
2024-11-08|16:29:49.257,0.2749,0.0500,0.0252,8.0000
2024-11-08|16:29:49.473,0.2749,0.0500,0.0252,8.0000
2024-11-08|16:29:49.676,0.2643,0.0342,0.0307,8.0000
2024-11-08|16:29:49.878,0.2097,0.0166,0.0260,8.0000
2024-11-08|16:29:50.080,0.1236,-0.0037,0.0189,8.0000
2024-11-08|16:29:50.281,0.0698,-0.0251,0.0139,8.0000
2024-11-08|16:29:50.482,0.0446,-0.0456,0.0134,8.0000
2024-11-08|16:29:50.686,0.0365,-0.0638,0.0175,8.0000
2024-11-08|16:29:50.887,0.0366,-0.0638,0.0232,8.0000
2024-11-08|16:29:51.089,0.0366,-0.0784,0.0232,8.0000
2024-11-08|16:29:51.292,0.0366,-0.0890,0.0248,8.0000
2024-11-08|16:29:51.493,0.0366,-0.0953,0.0149,8.0000
2024-11-08|16:29:51.695,0.0196,-0.0992,-0.0150,8.0000
2024-11-08|16:29:51.897,-0.0291,-0.1026,-0.0735,8.0000
2024-11-08|16:29:52.099,-0.0707,-0.1026,-0.1623,8.0000
2024-11-08|16:29:52.301,-0.0707,-0.1029,-0.1623,8.0000
2024-11-08|16:29:52.503,-0.0947,-0.0935,-0.2687,8.0000
2024-11-08|16:29:52.705,-0.1188,-0.0704,-0.3662,8.0000
2024-11-08|16:29:52.908,-0.0957,-0.0394,-0.4271,8.0000
2024-11-08|16:29:53.111,-0.0803,-0.0114,-0.4467,8.0000
2024-11-08|16:29:53.313,-0.0710,-0.0114,-0.4420,8.0000
2024-11-08|16:29:53.516,-0.0710,0.0066,-0.4420,8.0000
2024-11-08|16:29:53.720,-0.0596,0.0130,-0.4293,8.0000
2024-11-08|16:29:53.922,-0.0313,0.0093,-0.4150,8.0000
2024-11-08|16:29:54.127,-0.0141,-0.0007,-0.3950,8.0000
2024-11-08|16:29:54.329,-0.0007,-0.0119,-0.3635,8.0000
2024-11-08|16:29:54.531,0.0352,-0.0200,-0.3173,8.0000
2024-11-08|16:29:54.731,0.0352,-0.0200,-0.3173,8.0000
2024-11-08|16:29:54.935,0.0779,-0.0243,-0.2614,8.0000
2024-11-08|16:29:55.137,0.1381,-0.0285,-0.2083,8.0000
2024-11-08|16:29:55.355,0.1548,-0.0360,-0.1691,8.0000
2024-11-08|16:29:55.558,0.1548,-0.0492,-0.1691,8.0000
2024-11-08|16:29:55.759,0.1548,-0.0689,-0.1491,8.0000
2024-11-08|16:29:55.963,0.1548,-0.0689,-0.1610,8.0000
2024-11-08|16:29:56.181,0.1548,-0.0940,-0.1789,8.0000
2024-11-08|16:29:56.400,0.1548,-0.1232,-0.1789,8.0000
2024-11-08|16:29:56.602,0.1548,-0.1532,-0.1983,8.0000
2024-11-08|16:29:56.806,0.1548,-0.1788,-0.2152,8.0000
2024-11-08|16:29:57.008,0.1548,-0.1960,-0.2237,8.0000
2024-11-08|16:29:57.212,0.1534,-0.2045,-0.2211,8.0000
2024-11-08|16:29:57.412,0.1512,-0.2045,-0.2144,8.0000
2024-11-08|16:29:57.630,0.1512,-0.2057,-0.2144,8.0000
2024-11-08|16:29:57.833,0.1347,-0.1991,-0.2170,8.0000
2024-11-08|16:29:58.036,0.1253,-0.1820,-0.2349,8.0000
2024-11-08|16:29:58.239,0.1185,-0.1568,-0.2696,8.0000
2024-11-08|16:29:58.442,0.1189,-0.1309,-0.3177,8.0000
2024-11-08|16:29:58.645,0.1123,-0.1309,-0.3699,8.0000
2024-11-08|16:29:58.850,0.1123,-0.1086,-0.3699,8.0000
2024-11-08|16:29:59.051,0.0409,-0.0875,-0.4053,8.0000
2024-11-08|16:29:59.252,-0.0336,-0.0640,-0.4000,8.0000
2024-11-08|16:29:59.456,-0.0303,-0.0382,-0.3574,8.0000
2024-11-08|16:29:59.673,-0.0303,-0.0143,-0.3021,8.0000
2024-11-08|16:29:59.875,-0.0303,0.0047,-0.2509,8.0000
2024-11-08|16:30:00.081,-0.0303,0.0047,-0.2509,8.0000
2024-11-08|16:30:00.282,-0.0303,0.0202,-0.2087,8.0000
2024-11-08|16:30:00.482,-0.0303,0.0361,-0.1746,8.0000
2024-11-08|16:30:00.684,-0.0360,0.0543,-0.1456,8.0000
2024-11-08|16:30:00.885,-0.0545,0.0725,-0.1165,8.0000
2024-11-08|16:30:01.088,-0.0737,0.0865,-0.0857,8.0000
2024-11-08|16:30:01.290,-0.0868,0.0949,-0.0574,8.0000
2024-11-08|16:30:01.493,-0.0868,0.0949,-0.0574,8.0000
2024-11-08|16:30:01.695,-0.0730,0.1004,-0.0387,8.0000
2024-11-08|16:30:01.897,-0.0656,0.1082,-0.0313,8.0000
2024-11-08|16:30:02.100,-0.0658,0.1209,-0.0281,8.0000
2024-11-08|16:30:02.302,-0.0749,0.1354,-0.0183,8.0000
2024-11-08|16:30:02.504,-0.0741,0.1442,-0.0008,8.0000
2024-11-08|16:30:02.708,-0.0741,0.1442,-0.0008,8.0000
2024-11-08|16:30:02.912,-0.0461,0.1437,0.0143,8.0000
2024-11-08|16:30:03.116,0.0070,0.1362,0.0176,8.0000
2024-11-08|16:30:03.320,0.0515,0.1278,0.0088,8.0000
2024-11-08|16:30:03.523,0.0871,0.1222,-0.0042,8.0000
2024-11-08|16:30:03.729,0.1107,0.1173,-0.0112,8.0000
2024-11-08|16:30:03.930,0.1107,0.1173,-0.0112,8.0000
2024-11-08|16:30:04.133,0.1140,0.1099,-0.0089,8.0000
2024-11-08|16:30:04.336,0.1246,0.1019,-0.0025,8.0000
2024-11-08|16:30:04.538,0.1476,0.1000,0.0007,8.0000
2024-11-08|16:30:04.739,0.1686,0.1090,-0.0021,8.0000
2024-11-08|16:30:04.943,0.1806,0.1090,-0.0078,8.0000
2024-11-08|16:30:05.163,0.1820,0.1245,-0.0099,8.0000
2024-11-08|16:30:05.365,0.1820,0.1358,-0.0099,8.0000
2024-11-08|16:30:05.567,0.1849,0.1345,-0.0025,8.0000
2024-11-08|16:30:05.770,0.1977,0.1209,0.0120,8.0000
2024-11-08|16:30:05.974,0.2262,0.1023,0.0237,8.0000
2024-11-08|16:30:06.176,0.2769,0.0875,0.0246,8.0000
2024-11-08|16:30:06.378,0.3189,0.0803,0.0162,8.0000
2024-11-08|16:30:06.580,0.3189,0.0803,0.0162,8.0000
2024-11-08|16:30:06.782,0.3238,0.0781,0.0052,8.0000
2024-11-08|16:30:06.985,0.3225,0.0780,-0.0032,8.0000
2024-11-08|16:30:07.186,0.3116,0.0785,-0.0110,8.0000
2024-11-08|16:30:07.388,0.3038,0.0794,-0.0233,8.0000
2024-11-08|16:30:07.590,0.3207,0.0797,-0.0422,8.0000
2024-11-08|16:30:07.792,0.3316,0.0775,-0.0643,8.0000
2024-11-08|16:30:08.013,0.3316,0.0775,-0.0643,8.0000
2024-11-08|16:30:08.216,0.3285,0.0708,-0.0830,8.0000
2024-11-08|16:30:08.418,0.3303,0.0578,-0.0883,8.0000
2024-11-08|16:30:08.620,0.3303,0.0387,-0.0764,8.0000
2024-11-08|16:30:08.826,0.3303,0.0182,-0.0581,8.0000
2024-11-08|16:30:09.028,0.3303,0.0031,-0.0476,8.0000
2024-11-08|16:30:09.232,0.3303,0.0031,-0.0476,8.0000
2024-11-08|16:30:09.434,0.3310,-0.0039,-0.0533,8.0000
2024-11-08|16:30:09.636,0.3298,-0.0043,-0.0720,8.0000
2024-11-08|16:30:09.839,0.3239,0.0004,-0.0957,8.0000
2024-11-08|16:30:10.040,0.3081,0.0093,-0.1190,8.0000
2024-11-08|16:30:10.241,0.2733,0.0093,-0.1385,8.0000
2024-11-08|16:30:10.460,0.2733,0.0187,-0.1385,8.0000
2024-11-08|16:30:10.662,0.2617,0.0222,-0.1503,8.0000
2024-11-08|16:30:10.865,0.2617,0.0165,-0.1516,8.0000
2024-11-08|16:30:11.066,0.2617,0.0054,-0.1448,8.0000
2024-11-08|16:30:11.268,0.2575,-0.0052,-0.1355,8.0000
2024-11-08|16:30:11.468,0.2160,-0.0135,-0.1327,8.0000
2024-11-08|16:30:11.671,0.1680,-0.0135,-0.1441,8.0000
2024-11-08|16:30:11.889,0.1680,-0.0190,-0.1441,8.0000
2024-11-08|16:30:12.091,0.1005,-0.0201,-0.1774,8.0000
2024-11-08|16:30:12.292,0.0246,-0.0160,-0.2333,8.0000
2024-11-08|16:30:12.496,-0.0312,-0.0106,-0.2988,8.0000
2024-11-08|16:30:12.698,-0.0860,-0.0095,-0.3593,8.0000
2024-11-08|16:30:12.901,-0.1390,-0.0141,-0.4068,8.0000
2024-11-08|16:30:13.103,-0.1390,-0.0141,-0.4068,8.0000
2024-11-08|16:30:13.307,-0.1680,-0.0200,-0.4418,8.0000
2024-11-08|16:30:13.508,-0.1020,-0.0230,-0.4551,8.0000
2024-11-08|16:30:13.711,0.0222,-0.0241,-0.4287,8.0000
2024-11-08|16:30:13.911,0.1120,-0.0265,-0.3652,8.0000
2024-11-08|16:30:14.114,0.1721,-0.0315,-0.2898,8.0000
2024-11-08|16:30:14.315,0.2148,-0.0315,-0.2193,8.0000
2024-11-08|16:30:14.516,0.2148,-0.0351,-0.2193,8.0000
2024-11-08|16:30:14.719,0.2248,-0.0311,-0.1602,8.0000
2024-11-08|16:30:14.922,0.2248,-0.0173,-0.1158,8.0000
2024-11-08|16:30:15.125,0.2248,0.0023,-0.0848,8.0000
2024-11-08|16:30:15.327,0.2260,0.0195,-0.0616,8.0000
2024-11-08|16:30:15.531,0.2260,0.0195,-0.0616,8.0000
2024-11-08|16:30:15.731,0.2307,0.0272,-0.0403,9.0000
2024-11-08|16:30:15.935,0.2361,0.0250,-0.0205,9.0000
2024-11-08|16:30:16.139,0.2467,0.0190,-0.0052,9.0000
2024-11-08|16:30:16.342,0.2735,0.0168,0.0063,9.0000
2024-11-08|16:30:16.560,0.3141,0.0209,0.0175,9.0000
2024-11-08|16:30:16.762,0.3438,0.0274,0.0280,9.0000
2024-11-08|16:30:16.966,0.3438,0.0274,0.0280,9.0000
2024-11-08|16:30:17.168,0.3526,0.0320,0.0335,9.0000
2024-11-08|16:30:17.370,0.3545,0.0378,0.0282,9.0000
2024-11-08|16:30:17.573,0.3413,0.0509,0.0099,9.0000
2024-11-08|16:30:17.775,0.2844,0.0738,-0.0173,9.0000
2024-11-08|16:30:17.977,0.2519,0.1016,-0.0490,9.0000
2024-11-08|16:30:18.178,0.2519,0.1016,-0.0490,9.0000
2024-11-08|16:30:18.380,0.2419,0.1260,-0.0805,9.0000
2024-11-08|16:30:18.583,0.2387,0.1419,-0.1046,9.0000
2024-11-08|16:30:18.784,0.2327,0.1477,-0.1119,9.0000
2024-11-08|16:30:18.988,0.2104,0.1453,-0.1004,9.0000
2024-11-08|16:30:19.188,0.1868,0.1392,-0.0761,9.0000
2024-11-08|16:30:19.391,0.1855,0.1392,-0.0445,9.0000
2024-11-08|16:30:19.609,0.1847,0.1337,-0.0063,9.0000
2024-11-08|16:30:19.811,0.1847,0.1315,-0.0063,9.0000
2024-11-08|16:30:20.015,0.1839,0.1323,0.0355,9.0000
2024-11-08|16:30:20.217,0.1770,0.1338,0.0764,9.0000
2024-11-08|16:30:20.418,0.1631,0.1329,0.1139,9.0000
2024-11-08|16:30:20.621,0.1165,0.1282,0.1497,9.0000
2024-11-08|16:30:20.824,0.0148,0.1179,0.1873,9.0000
2024-11-08|16:30:21.026,0.0148,0.1179,0.1873,9.0000
2024-11-08|16:30:21.243,-0.0837,0.1021,0.2260,9.0000
2024-11-08|16:30:21.445,-0.0878,0.0827,0.2591,9.0000
2024-11-08|16:30:21.646,-0.0325,0.0620,0.2814,9.0000
2024-11-08|16:30:21.848,0.0096,0.0410,0.2937,9.0000
2024-11-08|16:30:22.050,0.0212,0.0183,0.2995,9.0000
2024-11-08|16:30:22.252,0.0212,0.0183,0.3001,9.0000
2024-11-08|16:30:22.471,0.0212,-0.0060,0.3001,9.0000
2024-11-08|16:30:22.673,0.0251,-0.0276,0.2946,9.0000
2024-11-08|16:30:22.892,0.0338,-0.0412,0.2832,9.0000
2024-11-08|16:30:23.094,0.0895,-0.0433,0.2668,9.0000
2024-11-08|16:30:23.296,0.1382,-0.0336,0.2446,9.0000
2024-11-08|16:30:23.500,0.1622,-0.0145,0.2168,9.0000
2024-11-08|16:30:23.702,0.1622,-0.0145,0.2168,9.0000
2024-11-08|16:30:23.907,0.1684,0.0096,0.1867,9.0000
2024-11-08|16:30:24.107,0.1701,0.0334,0.1574,9.0000
2024-11-08|16:30:24.309,0.1738,0.0518,0.1263,9.0000
2024-11-08|16:30:24.510,0.1738,0.0641,0.0868,9.0000
2024-11-08|16:30:24.713,0.1613,0.0721,0.0353,9.0000
2024-11-08|16:30:24.915,0.1434,0.0721,-0.0218,9.0000
2024-11-08|16:30:25.118,0.1334,0.0774,-0.0218,9.0000
2024-11-08|16:30:25.322,0.1334,0.0787,-0.0751,9.0000
2024-11-08|16:30:25.524,0.1151,0.0765,-0.1224,9.0000
2024-11-08|16:30:25.727,0.1643,0.0752,-0.1670,9.0000
2024-11-08|16:30:25.929,0.2186,0.0790,-0.2058,9.0000
2024-11-08|16:30:26.147,0.2422,0.0863,-0.2311,9.0000
2024-11-08|16:30:26.348,0.2435,0.0919,-0.2427,9.0000
2024-11-08|16:30:26.549,0.2380,0.0921,-0.2489,9.0000
2024-11-08|16:30:26.753,0.2352,0.0921,-0.2489,9.0000
2024-11-08|16:30:26.970,0.2352,0.0862,-0.2539,9.0000
2024-11-08|16:30:27.173,0.2131,0.0760,-0.2623,9.0000
2024-11-08|16:30:27.378,0.1628,0.0662,-0.2791,9.0000
2024-11-08|16:30:27.595,0.1456,0.0635,-0.3061,9.0000
2024-11-08|16:30:27.797,0.1549,0.0692,-0.3333,9.0000
2024-11-08|16:30:28.000,0.1977,0.0756,-0.3484,9.0000
2024-11-08|16:30:28.203,0.2397,0.0736,-0.3412,9.0000
2024-11-08|16:30:28.407,0.2419,0.0736,-0.3102,9.0000
2024-11-08|16:30:28.608,0.2419,0.0623,-0.3102,9.0000
2024-11-08|16:30:28.812,0.2240,0.0495,-0.2663,9.0000
2024-11-08|16:30:29.013,0.2203,0.0449,-0.2269,9.0000
2024-11-08|16:30:29.215,0.2194,0.0514,-0.2017,9.0000
2024-11-08|16:30:29.416,0.2077,0.0653,-0.1889,9.0000
2024-11-08|16:30:29.618,0.1939,0.0816,-0.1827,9.0000
2024-11-08|16:30:29.820,0.2414,0.0816,-0.1779,9.0000
2024-11-08|16:30:30.037,0.2414,0.0966,-0.1779,9.0000
2024-11-08|16:30:30.255,0.3169,0.1089,-0.1721,9.0000
2024-11-08|16:30:30.459,0.3596,0.1195,-0.1616,9.0000
2024-11-08|16:30:30.660,0.3622,0.1281,-0.1434,9.0000
2024-11-08|16:30:30.862,0.3622,0.1312,-0.1192,9.0000
2024-11-08|16:30:31.065,0.3622,0.1244,-0.0929,9.0000
2024-11-08|16:30:31.267,0.3537,0.1244,-0.0929,9.0000
2024-11-08|16:30:31.468,0.3537,0.1097,-0.0691,9.0000
2024-11-08|16:30:31.668,0.3482,0.0958,-0.0504,9.0000
2024-11-08|16:30:31.872,0.3448,0.0906,-0.0398,9.0000
2024-11-08|16:30:32.075,0.3116,0.0929,-0.0370,9.0000
2024-11-08|16:30:32.276,0.3125,0.0977,-0.0387,9.0000
2024-11-08|16:30:32.478,0.3123,0.0977,-0.0387,9.0000
2024-11-08|16:30:32.679,0.3123,0.1007,-0.0402,9.0000
2024-11-08|16:30:32.881,0.3115,0.0997,-0.0404,9.0000
2024-11-08|16:30:33.083,0.3064,0.0952,-0.0410,9.0000
2024-11-08|16:30:33.287,0.2918,0.0908,-0.0399,9.0000
2024-11-08|16:30:33.489,0.2720,0.0906,-0.0353,9.0000
2024-11-08|16:30:33.692,0.2668,0.0932,-0.0257,9.0000
2024-11-08|16:30:33.897,0.2519,0.0932,-0.0257,9.0000
2024-11-08|16:30:34.099,0.2519,0.0914,-0.0139,9.0000
2024-11-08|16:30:34.302,0.1908,0.0803,-0.0040,9.0000
2024-11-08|16:30:34.504,0.1469,0.0629,0.0007,9.0000
2024-11-08|16:30:34.706,0.1559,0.0469,0.0002,9.0000
2024-11-08|16:30:34.908,0.1772,0.0372,-0.0023,9.0000
2024-11-08|16:30:35.110,0.1772,0.0372,-0.0023,9.0000
2024-11-08|16:30:35.312,0.1893,0.0339,-0.0035,9.0000
2024-11-08|16:30:35.513,0.1804,0.0361,-0.0048,9.0000
2024-11-08|16:30:35.715,0.1799,0.0429,-0.0106,9.0000
2024-11-08|16:30:35.917,0.1797,0.0501,-0.0204,9.0000
2024-11-08|16:30:36.119,0.1718,0.0523,-0.0252,9.0000
2024-11-08|16:30:36.321,0.1718,0.0523,-0.0252,9.0000
2024-11-08|16:30:36.524,0.1621,0.0475,-0.0124,9.0000
2024-11-08|16:30:36.725,0.1787,0.0373,0.0193,9.0000
2024-11-08|16:30:36.928,0.2128,0.0252,0.0545,9.0000
2024-11-08|16:30:37.130,0.2142,0.0136,0.0771,9.0000
2024-11-08|16:30:37.333,0.2052,0.0051,0.0812,9.0000
2024-11-08|16:30:37.535,0.1931,0.0027,0.0719,9.0000
2024-11-08|16:30:37.736,0.1948,0.0073,0.0587,9.0000
2024-11-08|16:30:37.939,0.1948,0.0073,0.0587,9.0000
2024-11-08|16:30:38.141,0.2309,0.0157,0.0501,9.0000
2024-11-08|16:30:38.345,0.2483,0.0233,0.0497,9.0000
2024-11-08|16:30:38.546,0.2516,0.0272,0.0563,9.0000
2024-11-08|16:30:38.750,0.2514,0.0256,0.0649,9.0000
2024-11-08|16:30:38.952,0.2326,0.0256,0.0649,9.0000
2024-11-08|16:30:39.155,0.2326,0.0171,0.0706,9.0000
2024-11-08|16:30:39.357,0.1961,0.0004,0.0714,9.0000
